id	text
es_816	Me siento triste. - Pues siéntate bien.
es_817	¿Qué hace un huérfano en una pizzería? - Pide dos familiares.
es_819	¿Cuál es el colmo de un músico? - Perder el conocimiento y en lugar de volver en sí volver en do.
es_821	¿Qué hace Enrique Iglesias en un campo de trigo? - Bailar con trigo, Vivir con trigo.
es_833	¿Qué es un pollito con pistola? -  pollicia.
es_835	¿Cuál es el colmo de un oso panda? Que, sin importar la tecnología, sus fotos siempre saldrán en blanco y negro.
es_838	¿Qué le dice una pared a otra? - Nos vemos en la esquina.
es_839	¡Mi Amor, en ese espejo me veo mucho más joven! - ¡Claro mi vida, es un espejo retrovisor!
es_840	¿Por qué el numero entero se hundió? - Porque no era flotante.
es_841	¿Por qué ha ganado Croacia? Porque Dinanomarca.
es_842	Mi psiquiatra me dijo que estaba loca y pedí una segunda opinión, me dijo que también era fea.
es_843	¿Cuál es el deporte que practica Batman en su tiempo libre? - ¡El BATminton!
es_844	Buenos días, ¿a qué piso va? -Al Ochoa, señor portero.
es_846	Mi madre me dijo que no jugara con fuego y fuego se quedó sin amigos.
es_848	¿Pertenece usted a la Real Academia de la Lengua Española? - No, pero como si lo seriese.
es_849	¿Cuál es la legumbre que camina más despacio? - La lenteja.
es_850	¿Como se dice lluvia en alemán? - GotasKaen.
es_852	Te vendo una moto - ¿Y para qué quiero yo una moto vendada?
es_853	¿Por qué los carros tienen una motosierra en la parte de abajo? - ¡Para cortar camino!
es_855	Ya hicieron el chiste de que Salah es muy salahdo.
es_856	Mi voto es tan secreto, que ni yo misma sé por quién iré a votar.
es_866	¿Cuál es el tipo de música preferida de un velociraptor? - El rap - Porque es veloci-rap-tor.
es_870	¿Cuántas personas caben en una ballena? - Ninguna porque va llena.
es_872	¿Qué le dice Tutancamon a Cleopatra? -Vamos a follar sin Cesar.
es_874	Hey Jesús. - ¿Salió cara la cena? No, salió cruz.
es_878	¿Sales minerales? - No, estoy castigado
es_879	¿Cuál es el arroz más soso? - El Caparroz.
es_880	¿Quieres unas galletas Príncipe? - ¡Claro que sí, reina!
es_881	¿Qué le dijo una app a otra app? - Ya hay que vernos para actualizarnos.
es_882	¿En qué idioma hablan los zombis? - ¡En una lengua muerta!
es_883	¡La Asociación de Pintoras denuncia la brocha salarial!
es_884	¿De qué murió Hitler? - Murió de un infarto cuando le llego el recibo del gas.
es_885	¿Sí Will Smith viaja al pasado entonces se convierte en Was Smith?
es_886	¿Está Beto? - Ño, Ya cherré.
es_889	¿Cómo desea pagar? ¿Con tarjeta? - ¡Efectivamente!
es_891	¿Cómo separaba las oraciones? - Con los pies se paraba.
es_892	¿Cómo se aman los chinches? - Chincheramente.
es_893	¿Sabes que hace Stan en la biblioteca? - Stan, lee.
es_894	¿Qué es una patata con poderes mentales? Una psicopata-ta.
es_895	¿Porque los diabéticos no pueden vengarse? - Porque la venganza es dulce.
es_896	Si los hombres se deprimen, las mujeres ¿Se depriwomen?
es_902	¿Cuál es el país que primero se ríe y después explota? - Japón.
es_904	¿Qué le pedirías al fin de semana? - ¿Por qué no viernes antes?
es_906	¿Qué hace un boli Bic en el gimnasio? - AeroBics.
es_912	¿Cómo se llama el hermano mayor de Pinocho? - Pinueve.
es_917	Caminando por la calle vi un anuncio que decía: “se venden cuates”. Y pensé, seguramente Chabelo ya no los necesita.
es_918	¿Por qué metieron a los lamassus al manicomio? - Porque eran unos cincopatas.
es_919	¿Cómo parar a un catalán? -Con un peaje.
es_920	¿Cuál tribu que tiene solo menores? - La tribu-nal de menores.
es_922	¿Saben por qué se llama pantalón? - Porque va de la panza al talón.
es_923	¿Quién es el padre de ET? - Don ET.
es_925	La policía debería usar papel para enfrentar a los violentos, porque el papel gana a la piedra.
es_926	¡Alerta amarilla! - ¡Ten mucho cuidado, Marilla!
es_929	¿Puedo hablarle de usted? - ¡Pues la verdad dudo que sepas mucho de mí, pero adelante!
es_931	¿Qué famoso guerrero estaba obsesionado con la luna? - Atila el luno.
es_932	¿Si me encuentro un demonio vestido con pantalones de campana y hombreras, va de retro?
es_933	Se que no se nada-r, dijo el filósofo y se ahogó.
es_934	¿Sabéis porque juega en el Madrid? - Porque Alá Madrid.
es_942	¿Cuál es la canción favorita de los leñadores? - Tree Falling.
es_948	"¿Cómo sacas a Superman del agua? Pues oxidado ya que es ""El Hombre de Acero""."
es_952	¿Por qué le dio un paro a la impresora? - ¡Porque tuvo una impresión muy fuerte!
es_955	¿Pero dónde vas con tantos ajos? - Es que tengo cita con el más ajista!
es_958	¿Sabes que es un fantasma con chándal? - Un espíritu deportivo.
es_959	Si se le dice a un político que vive muy bien. ¿Contestará por su impuesto que sí?
es_960	¿Qué es una gamba que tira piedras a la gente? - Una gamberra.
es_962	Ave César. Necesitamos Centuriones. - ¿A qué se debe, General? -A que se nos caen los pantaliones.
es_963	¿Con que objeto te identificas más? - Con el Óxido de Hierro.
es_964	¿Sabes la carga del electrón? - Negativo.
es_967	¿Dónde toman los catalanes el sol? - En Terrasa.
es_968	Me he comprado un reloj nuevo - ¿Qué marca? - La hora.
es_970	En un matrimonio entre dos volcanes. ¿Quién lava?
es_975	¿Cuánto te ha costado la terapia para dejar de pensar en comida a todas horas? - Pimientos euros.
es_976	¿Con qué juega un bebé vampiro? ¡Con glóbulos rojos!
es_978	¿Por qué echas tierra al capitán en los ojos? Porque ha gritado tierra a la vista
es_980	¿Qué es una Glorieta? - Una Gloria pequeñita.
es_982	¿Con qué se emborrachan los pingüinos? - Con licor de polo.
es_985	¿Qué recibirá King Kong en su graduación? - ¡KONGratulaciones!
es_987	Tengo un problema, estoy obsesionado con las multiplicaciones. - ¿Te preocupa mucho? - ¿Por?
es_989	¿Cómo se llaman los que corren para aliviarse? - Almo-runners.
es_990	¡Encontré un tipo formidable: tiene el encanto de Sinatra y el genio de Einstein! - ¿Y cómo se llama? - Frankenstein.
es_991	¿Cómo estornuda un leñador? - ¡Hacha!
es_993	¿Sabes a mí que deporte me da miedo? Ese en el que están con espadas - ¿Esgrima? -Más que grima, es miedo.
es_996	¿Si pido disculpas por hacerme un selfie, me autorretracto?
es_999	Oye, ¿Es verdad que eres sordo? - Un poquito, pero ya me estoy poniendo a dieta.
es_1001	¿Porqué el pañuelo es un instrumento? Porque siempre está sonando.
es_1002	Que bonita ballena. No, antes era un delfín.
es_3413d	A los diabéticos no se les debe permitir tener dulces sueños.
es_1006	Mi novia me dejó por ser muy dulce. Era diabética.
es_1007	Me llevan a la guillotina al amanecer pero mi mujer me ha dicho que no hace falta que pierda la cabeza por el finiquito.
es_6911a	Me mudé y tuve que buscar otros médicos después de estar cinco años con el mismo quiropráctico. Fue un mero ajuste.
es_1012	Después de 5 años con mi quiropráctico, me mude y cambie de doctores. Fue todo un ajuste.
es_1016	Se espera que las reacciones en cadena por lo despidos en la central nuclear sean la bomba.
es_1017	Se espera que estalle la planta nuclear por tanta fuga de personal.
es_6569a	Un científico estaba haciendo un gran experimento con químicos en estado líquido cuando se cayó y pasó a ser parte de la solución.
es_6569b	Un científico que hacía un gran experimento con productos químicos líquidos estaba intentando solucionar un problema cuando cayó en que él se convertiría en parte de la solución.
es_1018	Un químico que trataba de resolver un problema mediante un experimento con líquidos cayó dentro del enorme matraz y encontró la solución.
es_1019	Un cientifico estaba haciendo un gran experimento con químicos intentando dilucidar el problema cuando se cayó dentro y acabó siendo él la di-solución
es_1020	Un científico que realizaba un importante experimento con sustancias químicas estaba intentando resolver un problema cuando cayó y se convirtió en parte de la di-solución.
es_1024	El otro día prácticamente robé montacargas comprándolo por la mitad del precio. Es increíble lo que se puede levantar hoy en día.
es_1025	Pillé una gran oferta con el toro que compré el otro día a mitad de precio. Y eso que la cosa me olía a cuerno quemado.
es_1026	Me pillé una oferta el otro día una carretilla elevadora por la mitad de precio. Es sorprendente lo elevado que estaba el precio antes.
es_7406a	El otro día aproveché una ganga y compré a mitad de precio un montacargas. Es increíble la cantidad de ofertas que uno se puede cargar estos días.
es_7406b	El otro día conseguí una gran ganga al comprar una montacargas a mitad de precio. Es increíble lo que se puede levantar hoy en día.
es_1027	-Acabo de pasar por el soportal dijo Tom, al que no soporto.
es_1028	"""Tronco, acabo de pasar por la puerta"", dijo la jamba."
es_1438b	Se solían hacer zuecos en la fábrica, hasta que los trabajadores se hicieron los suecos.
es_1029	Paradójicamente, el calzado tradicional holandés lo fabrican los zuecos.
es_1031	El inventor de la empacadora de heno se empaquetó un buen dinero.
es_2874a	Cuando el inversor llegó a casa del trabajo estaba gastado.
es_1033	Cuando el de la siderúrgica llegó a casa del trabajo, estaba fundido.
es_2874d	Cuando el inversor volvió a casa del trabajo, se sentía des-gastado.
es_2874e	Cuando el inversor llegó a casa del trabajo que se gastó.
es_1036	Los electricistas viejos no mueren, solo siguen la corriente.
es_1039	Los jardineros viejos no mueren, solo se les obliga a trasplantarse.
es_1040	Los jardineros viejos no mueren, solo se trasplantan.
es_1041	Los viejos jardineros nunca mueren, pero son terreno abonado para que los dejen plantados.
es_225a	Los viejos jardineros nunca mueren, solo se les arranca de raíz.
es_225b	Los viejos jardineros nunca mueren, sólo se desarraigan.
es_2596b	Los profesores de ciencias rompieron porque no había química entre ellos.
es_1044	Los profesores de ciencias se divorciaron porque no había química entre ellos
es_1045	Los profesores de química rompieron su enlace.
es_1047	Los profesores de ciencias rompieron porque ya no había química entre ellos.
es_1048	Los profesores de ciencias rompieron por falta de química entre ellos.
es_1051	¿Cómo encuentras a un auto de carreras perdido? Sigue las pistas.
es_1052	¿Cómo puedes encontrar un tren desaparecido? En-tren-ando tu instinto detectivesco.
es_2392a	¿Cómo encuentras un tren perdido? sigue las vías.
es_1053	Me llamo Ron. El camarero.
es_1054	Brandy, nuestro bartender, vino de Ginebra.
es_1056	Soy Ibarra, del bar.
es_1057	Me llamo Brandy. El camarero.
es_1060	Soy Juan Serrano. Crío cerdos.
es_2408b	Mi nombre es jamón. Yo crío cerdos.
es_1061	Vivo en una granja con mi amada Victoria. Junto a ella, lo tengo todo ganado.
es_1063	Al principio, Ohm se resistió a la idea.
es_1064	Al principio, Ohm opuso resistencia al proyecto.
es_1066	El entrenador personal dejó el trabajo porque estaba desentrenado.
es_1068	El profesor de matemáticas se volvió loco con la pizarra. Menudo numerito.
es_1070	El profesor de matemáticas tropezó con la fregona y le montó un número al cubo
es_1071	El profesor de matemáticas se volvió loco con el pizarrón. Armó todo un número.
es_7435b	El profesor de matemáticas se volvió loco con la pizarra. Él hizo un número en él.
es_1074	"Institutriz: ""Recordad, chicas, que aun en presencia de la nobleza hay que saber quién esconde"""
es_5065a	Madame ''Ahora recuerden, chicas, al manejar la realeza lo importante es mantener sus duques!'
es_3603b	¿Alguna vez te cansas de dormir?
es_1077	¿Y no te cansa dormir?
es_2964a	Tenía tanta prisa que revolví todo, hasta los huevos para el desayuno
es_2964b	Estaba muy apurada, así que me batí para hacer huevos de desayunar.
es_1082	"Temí por mi trabajo cuando se hundió el cargamento de pelucas. Pero mi jefe me dijo que ""pelillos a la mar"""
es_1083	Cuando se inventaron los dedales. hubo escasez, así que muchas personas se quedaron de dedos cruzados.
es_1084	Justo después de la invención de los dedales hubo escasez y muchos se pillaron los dedos para conseguir uno.
es_4098a	Los jugadores de bádminton son para los pájaros.
es_1087	Los jugadores de bádminton son buenos conductores. No pierden el control del volante.
es_1088	El hijo del carnicero hizo chuletas en el examen.
es_1089	Los tíos de la charcutería eran unos cerdos.
es_1090	El cajero de la charcutería resultó ser un chorizo
es_1091	El que inventó las luces de neón tuvo una idea brillante.
es_1092	El inventor de las luces de neón era brillante.
es_1093	Los Curie, tras recibir el Nobel por descubrir la radioactividad, estaban radiantes.
es_1094	Cuando se perfeccionaron las luces de neon, su inventor se sintió brillante.
es_1096	Cuando se perfeccionaron las luces de neón, el inventor se puso resplandeciente.
es_1379a	Cuando las luces de neón fueron perfeccionadas el inventor estaba positivamente brillando.
es_1097	Cuando se perfeccionaron las luces de neón, el inventor estaba radiante.
es_1100	Me llamo Paz y soy juez de mi nombre
es_1101	Me llamo Leyla. Soy abogada.
es_1102	Soy el abogado de Amanda. -¿Demanda? -También.
es_1103	El negocio de la dinamita lo está petando.
es_2847a	Los fabricantes de dinamita tienen un negocio que hace bum.
es_1105	La burbuja del sector de los explosivos está a punto de estallar.
es_1111	Los jardineros van con los pies bien plantados.
es_1112	Los jardineros tienen los pies en la tierra.
es_3152b	A los jardineros les gusta plantar sus pies firmemente.
es_3152c	A los jardineros les gusta plantar los pies con firmeza.
es_1115	Un saltamontes le propuso a otro comer guisantes, pero no le gustó esa vaina.
es_1119	El cultivo de proyectiles de pistola requiere revolver mucho la tierra
es_1120	¿Has oído hablar del tipo que se puso a plantar balas? Se le dispararon las ventas.
es_1042a	¿Usted oyó hablar del individuo que plantó balas? Quería ver un montón de pequeños brotes.
es_1122	Los abejorros pomposos son conocidos por estar en su propia burbuja.
es_1123	A la abeja reina le salió una gotera en sus aposentos mientras leía. Miel sobre ojuelos.
es_1258b	Ella empezó un servicio de correo con un propósito expreso.
es_1258c	Ella inició un curso de mensajería con un propósito urgente.
es_1258d	Ella comenzó un nuevo negocio del mensajero para un propósito expreso.
es_5476c	Ella siempre pinta escenas de noche. Otros artistas se empalidecen en comparación.
es_5476e	Siempre pinta escenas nocturnas. Otros artistas palidecen en comparación.
es_1127	A algunas personas les gusta la carne cruda en ocasiones jugosas.
es_1128	Pedí un steak tartar al camarero con toda crudeza
es_1129	Algunas personas les gusta la carne cruda tres cuartos de las veces.
es_1131	"A uno que es tiquismiquis: ""Para no ser religioso, montas un Cristo por cualquier tontería"""
es_2555b	Para trabajar de electricista hay que tener los pies sobre la tierra.
es_1132	Un electricista puede ser piloto por su excelente toma de tierra
es_2555d	El trabajo de un electricista está bien conectado a tierra.
es_399c	Cuando se enteró de que iba a visitar a un herrero real se puso todo encendido.
es_3138b	"El escorpión le dijo al desierto: ""Sabes, nuestras conversaciones son siempre muy secas""."
es_1138	"El escorpión le dijo al desierto, «Siempre que hablamos eres tan ""seco""...»."
es_1139	"El escorpión le dijo al desierto: ""tienes un carácter demasiado seco""."
es_1140	"El escorpión le dijo al desierto: ""¿Por qué eres siempre tan seco conmigo?""."
es_3138d	El escorpión le dijo al desierto: 'Sabes, nuestras conversaciones siempre están tan secas'.
es_1141	Durante la discusión, uno de los participantes en la convención de bombas terminó explotando.
es_4775c	Un argumento en la convención del escuadrón de bombas terminó en una explosión.
es_2076a	Después de estar todo el día cambiando el pañal a sus trillizos, la madre se sentía un poco en la mierda.
es_2076d	Después de un día entero cambiando pañales a los trillizos, la madre primeriza se estaba encontrando bastante «en la mierda».
es_2076e	Después de un día de estar cambiando sus trillizos, la nueva madre se sentía hecha caca.
es_1144	Tienes más problemas que el libro de matemáticas.
es_1147	Tienes más «episodios» que Cuéntame.
es_7881c	Los fabricantes de sierras pierden dinero y tienen que hacer muchos recortes.
es_1150	Los sastres tuvieron que hacer muchos recortes por las mala marcha del negocio
es_1151	Los fabricantes de recortadoras eléctricas estaban perdiendo dinero así que tuvieron que hacer muchos recortes.
es_7881g	Los fabricantes de sierras que pierden dinero tienen que hacer muchos recortes.
es_5066a	Los trabajadores del puerto que llegan tarde suelen perder los estribos.
es_5066b	Cuando los estibadores llegaron tarde al trabajo fueron atracados.
es_3305b	Los exorcistas viejos nunca mueres, solo cambian de espíritu.
es_1155	Doctor, doctor, creo que soy un restaurante. -¿Cómo? -Claro, ¿tiene mesa reservada?
es_5197f	Doctor, doctor, creo que soy un puente. - ¿Qué te pasa? - Dos coches, un camión y un autocar.
es_1156	Nadie le echa un cable pese a que es la hija del electricista.
es_1158	Ella era simplemente la hija del electricista y no sabemos cómo, pero acabó perdiendo los cables.
es_1111a	Los médiums nunca mueren, solo pierden el espíritu.
es_1111d	Los viejos médiums nunca mueren, solo pierden sus espíritus.
es_1111f	Los MEDIOS ANTIGUOS nunca mueren, sólo pierden su espíritu.
es_5428c	Mi miedo el sector inmobiliario del alquiler me ha hecho desarrollar un complejo de apartamentos
es_5069a	Los buenos leñadores nunca mueren, solo se separan.
es_1161	Los leñadores viejos nunca mueren, solo se astillan.
es_5069b	Los leñadores viejos nunca mueren, solo cortan
es_1162	Los viejos leñadores nunca mueren, sólo sierran ciclo
es_5069d	LOS VIEJOS LEÑADORES nunca mueren, simplemente se dividen.
es_1134b	Bienvenidos marcianos. Tenemos espacio de sobra.
es_1165	Los extraterrestres son bienvenidos. Tenemos espacio para todos.
es_1134e	Marcianos: bienvenidos. Aquí hay espacio para todos.
es_1134f	Marcianos, sean bienvenidos. Tenemos espacio para todos.
es_2709a	No es que no supiera hacer malabarismos, es que no tenía suficientes pelotas.
es_1166	No es que fuera torpe como malabarista, pero no tenía pelotas para actuar delante del público.
es_2709d	No es que el tipo no supiera hacer malabares, solo no tenía las pelotas para hacerlo.
es_2709e	No es que el tipo no supiera hacer malabares, es que no tenía las pelotas para hacerlo.
es_1169	Un niño se tragó varias monedas y fue llevado al hospital. Cuando su abuela llamó para preguntar cómo estaba la enfermera le respondió «No hay cambio todavía».
es_4578e	"Un niño se tragó unas monedas y lo llevaron al hospital. Cuando su abuela llamó para saber como estaba, una enfermera respondió ""sin cambio de momento""."
es_4578f	Un niño pequeño se tragó unas monedas y fue llevado al hospital. Cuando su abuela habló para preguntar cómo estaba una enfermera dijo 'Aún no hay cambio'.
es_4578g	Un niño se tragó unas monedas y fue llevado al hospital. Cuando su abuela telefoneó para preguntar cómo era una enfermera dijo 'No hay cambio todavía'.
es_1171	Los nadadores viejos no mueren, solo se hunden.
es_1172	Los nadadores viejos nunca mueren, solo bracean.
es_950e	El jardinero pensó que las revistas de jardinería eran divertidas de hojear a través.
es_950f	El paisajista pensaba que era divertido hojear las revistas de jardinería.
es_1179	Era hija de un albañil y tenía la cara de cemento
es_1888a	Ella era sólo una hija de Bricklayer, pero ella estaba ciertamente apilada.
es_3177a	El señor D.Cano trabaja en la Universidad.
es_1184	El pez se perdió la llamada porque estaba enganchado a la otra línea.
es_6453a	Los buenos contorsionistas nunca mueren, solo estiran la pata.
es_1185	Los viejos contorsionistas nunca mueren, sólo estiran la pata
es_1186	Viejo contorsionista nunca muere, solo estira la pata.
es_1194	El que gira la ruleta tiene una personalidad única. Tiene una giro diferente para cada guión.
es_1196	A una orquesta se la dirige sabiendo dar en la tecla y contrabajo
es_1197	Un limpiaventanas nunca debe precipitarse
es_1200	Las buenas bufandas no mueren, solo se desgastan.
es_1201	Los viejos senderistas puede que mueran, pero siempre con las botas puestas
es_1208	Nunca tuve piojos de pequeño, pero sí malas pulgas.
es_1209	Conocí a una mujer que tenía un táser, tío, ¡era electrizante!
es_1210	Conocí a una mujer que tenía una táser. ¡Rayos! ¡Ella sí que tenía chispa!
es_1211	Al creador del gel de baño le resbalaba que ya existiera el jabón.
es_1212	Al inventor del gel de ducha le gustaba que le dieran jabón por su logro.
es_1214	¿Escuchaste del tipo al que le clavaron la espalda con un juego de llaves? Su espalda se cerró.
es_1220	Era conserje en el restaurante. Hizo cosas por debajo de la mesa.
es_1223	Le cogí manía a los huevos después de tantos años en la granja. Es que me montaban un pollo todos los días.
es_1227	El niño tenía ilusión por ser pastor de ovejas cuando fuera mayor, como todos sus amigos. ¡Menudo borrego!
es_1230	Un tipo fue a una fiesta de disfraces disfrazado de cuchillo, y realmente parecía afilado.
es_1232	Los costureros nunca mueren. Solo hacen punto y final.
es_2676a	Las viejas costureras nunca mueren, sólo llegan al punto.
es_1233	Eres un sibilino ladrón de tomateras. Las matas, callando.
es_1237	El pirata manco siempre está enganchado al teléfono
es_1238	Un pirata con una mano a menudo cogía el teléfono. Quería desengancharse.
es_1240	Desde que se compró un espejo tuvo más reflexiones.
es_1244	Los viejos embudos nunca mueren, sólo se hacen los estrechos
es_1247	Él pisoteó su reloj viejo porque tenía que matar el tiempo.
es_1248	Aquellos que fabrican esponjas se ven absorbidos por su trabajo.
es_1250	Los viejos jugadores nunca mueren, sólo acaban en la cuneta.
es_1252	Los viejos electricistas nunca mueren, sólo pierden la chispa
es_1254	Las aerolíneas se han vuelto muy costosas - corto de dinero me cobraron por mi bagaje emocional.
es_1255	Las aerolíneas se han vuelto tan codiciosas, que me cobraron mi carga emocional.
es_1257	El estudiante de maquillaje suspendió por usar productos de baja calidad. De aquellos polvos...
es_8401a	El estudiante de cosmética se enfermó el día del examen. Ahora tiene que hacer un trabajo iluminador.
es_1258	Los viejos editores de periódicos nunca mueren, pero dejan su imprenta
es_1260	Cuando el criador de gusanos se mudó al barrio todo fue como la seda
es_1261	Los viejos policías nunca mueren, sólo pierden las esposas
es_1262	Policía viejo nunca muere, solo se detiene.
es_1263	Las buenas balas de cañón nunca mueren solo se disparan.
es_1264	Las viejas balas humanas nunca mueren, sólo salen disparados
es_1265	Los hombres bala no tienen empleo estable. Salen despedidos siempre.
es_1267	Los viejos fotógrafos nunca mueren, tienen mucho carrete
es_1269	El mejor sitio para un matemático es en el hospital, viendo operaciones
es_1270	No logramos entender algunos procesos atmosféricos. Quizá hubo precipitación.
es_6860b	Estaba luchando para averiguar cómo funciona el relámpago entonces me golpeó.
es_5663a	El hombre encontró algo con lo que irse de pesca. Para celebrarlo, tomó una caña
es_1452a	Era la hija del bibliotecario, y siempre le miraban hasta el forro.
es_1272	La hija del bibliotecario quiso quedar conmigo y me preguntó cuándo libro
es_1273	Los jugadores de baloncesto culpables siempre tiran balones fuera.
es_1452c	Sólo era la hija de un bibliotecario, pero estaba revisada de cabo a rabo.
es_1274	Los jugadores de baloncesto, famosos por su mal carácter, pillan muchos rebotes
es_1275	A los jugadores de básquetbol les rebotan las ideas.
es_1276	Los jugadores de baloncesto saben bien cómo solucionar problemas. Llevan toda la vida haciendo mates.
es_2598a	Los jugadores de baloncesto siempre están rebotando ideas unos de otros.
es_2598b	Los jugadores de baloncesto siempre están intercambiando ideas.
es_7482a	Algunos gráficos de las empresas están llenos de leyendas.
es_1277	Se dedicaba a anotar mapas. Era una verdadera leyenda.
es_7482d	Algunos gráficos empresariales están llenos de leyendas.
es_1278	Caer en las redes de un apuesto jugador de tenis no es un juego
es_1279	Los jugadores de tenis no tienen pareja por miedo a que los rompan.
es_1280	John Hanconk no fue despedido, simplemente firmó en otra empresa.
es_7370b	Los jugadores de tenis no se casan porque el amor no significa nada para ellos.
es_1281	Los padres de la patria nunca se jubilan. Tienen muy buena constitución.
es_4902c	John Hancock no se jubiló, sólo dimitió.
es_7901a	Preparados o no, ¡allá voy! -Jesús.
es_1286	La empresa de semillas descartó mi idea de césped artificial.
es_1287	Aquel vivero no vio con buenos ajos mi propuesta para un huerto de liliáceas
es_6777a	La compañía de semillas sacó mi idea de césped preparado.
es_1288	"Una señora quería enviar un paquete con muchas gafas graduadas para ayudar a una ONG. Le preguntó a la compañía de transporte si llegarían antes del lunes. El empleado le dijo: ""veremos a ver"""
es_2364b	Los viejos silvicultores nunca mueren, aceptan lo que haya.
es_1289	Mi cartero es muy buen trabajador: ¡siempre lo entrega todo!
es_2364c	LOS CIRUJANOS VIEJOS DEL ÁRBOL nunca mueren, apenas pino lejos.
es_1290	El cartero dejó su sello en el concurso de monólogos
es_6795a	Si a un juez le encanta el sonido de su propia voz, prepárate para una sentencia larga.
es_6097a	Mi cartero debe ser un comediante, su entrega es perfecta !
es_1292	Si a un juez le gusta la joyería, prepárate para una cadena larga.
es_1293	Si al cura le gusta su voz, espera una larga oración.
es_1295	Al juez le conmovió la historia del condenado. Le dio mucha pena.
es_6795b	Si un juez ama el sonido de su propia voz, espere una larga sentencia.
es_1403a	Dos monóculos estaban haciendo el amor delante de una ventana y montaron un espectáculo.
es_1298	Trabajaba quitando carteles. Una pena que la despidieran cuando su carrera estaba despegando
es_1300	Cuando las noticias se escribían en tablas de arcilla, eran noticias muy maleables.
es_1301	Cada Halloween un empresario se escondía en un cubo de basura para asustar a los transeúntes que pasaban. Le gustaba meterse en bolsa.
es_4671c	Una banda de rock se instala en el parqué. Querían jugar a la bolsa.
es_1302	Cuando hay rebajas en material de atletismo, el primero que llega se lo lleva.
es_1303	Cuando hay ofertas en pelotas de tenis estoy en la tienda al punto
es_1304	Mi trabajo como chef de un restaurante de cinco estrellas está en peligro, ya que mi último plato fue receta para el desastre.
es_1305	Mi carrera como chef no empezó bien porque a la sazón no estaba preparado
es_2444c	Mi trabajo como jefe de cocina en un restaurante de alta clasificación está en peligro porque mi última creación culinaria se llamó una receta para el desastre.
es_1306	Mi trabajo como jefe de cocina en un restaurante de primera categoría está en peligro porque mi última creación culinaria ha sido calificada de receta para el desastre.
es_1307	El entrenador siempre pedía que el boxeador caminase a peso ligero
es_1311	Ella era solamente una bandera - hija de Waver, pero ella dejaría sus estándares abajo para cualquier persona.
es_1312	Cuando se golpeó contra el falso techo y se hizo una fractura: escayola
es_6424a	Perdí mi trabajo vendiendo amplificadores. No conseguí suficiente volumen de ventas.
es_6424b	Me despidieron de mi puesto como vendedor de altavoces por tener un bajo volumen de ventas
es_6424e	Me despidieron de mi trabajo vendiendo amplificadores. No conseguí el volumen de ventas suficiente.
es_1315	¿Has oído hablar del pescador insufrible? Metía mucha caña.
es_1771c	La inauguración de la estatua fue una ocasión monumental.
es_1771d	La inauguración de la estatua fue un acontecimiento monumental.
es_8041a	Usted no capturará a menudo a los madereros o a los granjeros que van contra el grano.
es_1323	Me llamo Caridad. Trato de ayudar a los pobres.
es_1324	Me llamo Caridad. Trabajo en una ONG.
es_1325	Me llamo Angustias. Soy vidente.
es_3974a	Mi nombre es Caridad, un televangelista
es_3974b	Mi nombre es Charity, una televangelista
es_1326	A las tortugas tímidas les cuesta salir de su caparazón.
es_7948b	Es difícil que una tortuga deprimida salga de su caparazón.
es_1327	El inventor del avión siempre se dio altos vuelos.
es_7166a	Una columna de astronomía en el periódico tendría mucho espacio dedicada a ella.
es_7166b	Una columna sobre astronomía en el periódico tendrá mucho espacio dedicada a ello.
es_1330	El periódico podría dedicar mucho espacio para una columna de astronomía
es_1331	Cuando hubo turbulencias en el avión, los pasajeros pusieron el grito en el cielo.
es_7166f	Una columna de astronomía en el periódico tendría mucho espacio dedicado a ella.
es_1332	Cuando el avión comenzó a caer en picado, todos estaban alicaídos.
es_3012a	Cuando el avión golpeó turbulencias, los pasajeros volaron.
es_3012b	Cuando el avión sufrió turbulencias, los pasajeros salieron volando.
es_1336	Me llamo Marcos Preciado. Me dedico a poner el precio a los productos.
es_2007a	La gravedad, siempre está poniendo a todos abajo.
es_803b	Me llamo Mark. Pongo precio a los artículos en el supermercado.
es_7888b	Fue donante de la Cruz Roja hasta que salió de la circulación.
es_7888c	Fue donante de la Cruz Roja hasta que salió de circulación.
es_295a	Si respiras sobre el mapa, se revelará la topografía -dijo, suspirando de alivio.
es_295d	"Si respiras fuerte sobre el mapa, revelará la topografía"", dijo, con un suspiro de alivio."
es_2395a	Los enfermos de alergia tienen picazón para superar la temporada de fiebre del heno.
es_7136a	Todavía echo de menos a mi ex marido. Pero mi objetivo es mejorar.
es_7136b	Todavía echo de menos a mi ex - marido. Pero mi objetivo es mejorar.
es_33a	Las buenas ruedas nunca mueren, solo se cambian.
es_5966a	Todos querían molar delante de la hija del dentista.
es_1373	Ayer pasé frente a un grupo de jóvenes y uno de ellos me lanzó un trozo de queso a la nuca. Me di la vuelta y grité: «¡Menuda pieza!».
es_3346c	Ayer caminé junto a una banda de jóvenes y uno de ellos me tiró un pedazo de queso, que me golpeó en la parte posterior de la cabeza. Me volví y grité, ''Eso no es muy maduro!'
es_1374	Aquel miembro del ejército ayudó a la ancianita que no fijar aquellas planchas de metal. Un gran soldado.
es_2452a	Un amigo me pidió que tallara una escultura de una roca grande. Es lo más duro que he tenido que hacer.
es_6080a	Los buenos contables nunca mueren, solo pierden sus balances.
es_1377	Los granjeros llevaron a sus vacas al psicólogo porque estaban locas.
