id	text
fr_2821	Quel est le comble pour un couple qui a 8 enfants ? De ne pas s'y apparenter
fr_2826	Peu après avoir rejoint le groupe, le guitariste a été instrumentalisé.
fr_2828	J'avais peur des haies, mais je suis au-dessus de ça maintenant.
fr_2849	Les mathématiciens sont généralement plus sujets aux infections des sinus.
fr_2861	L'éditeur obèse a commencé une rédaction de poids.
fr_2866	Les vieux cow-boys sont souvent innocents mais on veut toujours leur faire porter le chapeau.
fr_2868	La formule correcte pour le béton vaut la peine d'être cimentée dans votre esprit.
fr_2874	Je m'appelle Monet, je dirige une agence de recouvrement.
fr_2881	Ceux qui cherchent des trampolines dans les brocantes aiment sauter sur les bonnes affaires.
fr_2883	Quand même, quand tu vois le prix du bus aujourd’hui, ça fait tiquer !
fr_2884	Les directeurs d'ancienne école ne meurent jamais, ils perdent juste leurs facultés.
fr_2905	"“Pourquoi le câble du téléphone est-il toujours enchevêtré?"" demanda Tom, la voix enroulée."
fr_2907	Si les enfants étaient autorisés à creuser pour trouver du charbon, seraient-ils toujours des mineurs ?
fr_2928	Chaque fois que je cuisine des pâtes alphabet, je suis les instructions à la lettre.
fr_2932	J'ai entendu dire qu'Einstein s'était bien entretenu avec ses parents... relativement parlant.
fr_2941	Je m'appelle Colombe. J'ai un élevage d'oiseaux.
fr_2946	Tu n'avais pas fait illusion à un magicien ?
fr_2947	Le fleuriste psychotique créait des bouquets de folie.
fr_2976	J'ai été surpris à étudier le tableau périodique en cours d'anglais. C'était une erreur élémentaire.
fr_2979	Au syndicat des installateurs de clim, ils ont bien des occasions de souffler le chaud et le froid.
fr_2980	En hiver, les frisons frissonnent.
fr_3010	Je m'appelle Oscar, et je suis une star de cinéma.
fr_3022	"“Etes-vous homosexuel ? "" interrogea Paul gaiement."
fr_3023	La boulangerie de mon ami a brûlé la nuit dernière. Maintenant son entreprise est grillée.
fr_3035	L’inventeur du barbecue fut convoqué devant la Commission des brevets, qui le passa sur le gril pendant des heures.
fr_3040	Les philosophes de l'Antiquité faisaient leurs courses à l'épicurie.
fr_3051	Une fois qu'on a inventé les blancs en neige, les difficultés pour faire une omelette norvégienne sont surmontées.
fr_3059	Les anciens jardiniers ne meurent pas, ils ne sont qu'à la fleur de l'âge.
fr_3097	Les vieux poseurs de porte ne meurent jamais, ils finissent juste par sortir de leurs gonds.
fr_3117	La carrière d'un archéologue se termina en ruines
fr_3118	Il y a eu d'importantes manifestations contre la ligne a haute tension qui doit traverser cette région. Les riverains n'en peuvent plus de cette ambiance électrique.
fr_3122	Elle s’est disputée avec son mari puis est rentrée chez amère.
fr_3127	Je me suis énervé quand la batterie de mon portable a lâché. Mon psy m'a dit d'arrêter de péter un câble.
fr_3137	Le géologue est allé chez le médecin parce qu'il avait perdu son apatite.
fr_3146	Je ne suis pas un mouton, mais je reste bêle homme
fr_3151	Lui et sa partenaire étaient dans l'industrie des couteaux, ils ont partagé de manière éCOUTEAble.
fr_3172	Son père était marin, il s'est perdu en mer. C'est un vrai trois-mâtisme.
fr_3202	Ils préfèrent les auberges de jeunesse aux hôtels sympa, auxquels ils sont plutôt hostiles.
fr_3206	Le magasin d'équipements nautique a eu le vent en poupe cette année.
fr_3211	LES VIEUX PRÉSIDENTS D'UNIVERSITÉ ne meurent jamais, ils perdent juste leurs facultés.
fr_3218	Les consommateurs quotidiens de thé sont connus pour aimer papo-THÉ.
fr_3229	La langue n'est pas très lourde, pourtant certains n'arrivent pas à la tenir.
fr_3236	Les modes ont tendance à me sortir par l'an-nez.
fr_3239	Une usine de portes a des heures d'ouverture et de fermeture.
fr_3248	Le fromage Amul, pour faire passer la pillule.
fr_3254	Beaucoup d'arbres mourraient mais ils avaient besoin de trouver la racine du problème.
fr_3264	Ce mathématicien médiocre n'a pas pu compter sur ses amis.
fr_3265	Deux ouvriers ont participé à un concours de chantier.
fr_3271	Tu a entendu parlé des crimes dans les parkings souterrains ? C'est mal à tous les niveaux
fr_3297	Un fumeur allume beaucoup plus avec des Swan Vestas.
fr_3299	Un boucher ne meurt pas, il passe de vie à tripe.
fr_3306	"""J'aime la peinture moderne"", dit Tom d'un ton abstrait."
fr_3313	Les vieux esquimaus ne meurent jamais, ils deviennent froids.
fr_3321	Certains cambrioleurs sont toujours à la recherche d'une ouverture.
fr_3324	Tu connais l'histoire du sniper droitier ? On lui a arraché ses membres du côté droit, et il a passé l'arme à gauche.
fr_3329	« Je n'ai pas encore fait développer mes photographies », a dit Tom négativement.
fr_3347	On peut compter sur les boulangers en cas de problème, ils sont toujours prêt à mettre la main à la pâte
fr_3351	Pour devenir électricien, il faut passer une batterie de tests.
fr_3353	Ne mentez pas à des opérateurs de rayons X, ils voient même ce qui se cache au plus profond de vous.
fr_3358	Je ne suis pas si haut gradé, avoua Serge-Jean
fr_3361	L'inventeur de la vitre a teinté de mener son projet à terme.
fr_3365	Un type a avalé une cuillère et a trouvé qu'il ne pouvait pas remuer.
fr_3373	Le serveur pâlit lorsque je lui demandai de me servir un steak bleu. Je lui expliquai alors : J’aime ma viande rouge bleue.
fr_3392	Joli miroir, dit Tom réfléchissant à voix haute
fr_3405	Deux ou trois pécheurs partis pour pécher, s'ils ont vraiment la pêche, tu ne pourras pas les en empêcher.
fr_3436	Ce chevalier jedi a troqué son sabre laser contre une dague laser. Il a dû passer du couteau obscur !
fr_3457	La miss météo qui nous a annoncé des incendies en juillet nous a un peu enfumés.
fr_3460	Le mannequin qui a rejoint l'armée de l'air était une vraie bombe.
fr_3463	Le chirurgien avait peur de commettre une erreur, il était à bout de nerfs
fr_3474	Les postiers respectent toujours les règles au pied de la lettre.
fr_3482	Lors d'un entretien d'embauche pour être ouvrier typographe, il faut faire bonne impression.
fr_3488	Les vieilles imprimantes ne meurent jamais, elles finissent toutes par s-canner.
fr_3491	Je m'appelle Iris, je suis optométriste.
fr_3494	Il a acheté une usine de cordes qu’il a rattachée à son empire.
fr_3495	Se débarrasser de son bateau est une grande décision, mais il faut se jeter à l'eau.
fr_3499	Dessiner des dessins animés pour vivre exige quelqu'un qui est très animé.
fr_3508	"""Voyons, Hamlet, où est Polonius ?""
""À souper.""
""A souper ? où donc ?""
""Non pas dans un endroit où il mange, mais dans un endroit où il est mangé."""
fr_3513	Le prof de maths est devenu fou, il a fait un numéro en classe.
fr_3521	La fille de l'archer prenait pour cible tous les habitants du village.
fr_3528	"Pourquoi le boulanger travaille t-il ?
Pour gagner son PAIN !"
fr_3535	Les jardiniers aiment planter leurs pieds fermement.
fr_3540	Mon réveil ce matin m'a vraiment ouvert les yeux.
fr_3544	Les vieilles personnes qui sautent à l'élastique meurent des fois, mais elles rebondissent toujours.
fr_3549	L'homme de ménage a savonné tous ses prétendants.
fr_3553	Comment se passe une soirée de joueurs de cartes ? Ils font la paire.
fr_3560	Il évitait les enterrements car jamais ça tombeau bon moment.
fr_3573	Oh, quelle toile emmêlée nous tissons. Sur Internet.
fr_3597	Une pédiatre est un médecin qui a peu de patientes.
fr_3603	Vendre du sans-plomb indien à ce prix ? Quelle inde-essence !
fr_3609	Les vieux guitaristes ne meurent pas, ils en ont bien trop sous le capo.
fr_3611	Les vieilles voyantes ne meurent jamais, elles perdent juste la boule.
fr_3614	Le tireur visait une nouvelle carrière.
fr_3619	Tu as entendu parler du prédicateur nerveux? Il avait des psaumes chaudes.
fr_3621	Le couple faisait pousser des arbres fruitiers, et ils ont vécu longtemps dans le coing.
fr_3622	Alors, comment va-t-on dans le commerce des fleurs? Oh, ça fleurit bien.
fr_3627	Un mois après avoir commencé son régime, qui devait durer un an, la patiente éreintée a décidé que c'était trop difficile et qu'elle ne faisait pas le poids.
fr_3631	"""Wow, c'est la meilleure ratatouille que j'ai jamais mangée !"". Le cuisinier est devenu rouge comme une tomate."
fr_3633	Les vieux plongeurs sont souvent sous l'eau.
fr_3639	Je n'ai pas encore développé mes photos, a dit Tom, d'un ton négatif
fr_3653	3. 142 Tom a énuméré pieusement.
fr_3661	Est-ce qu'un veau studieux peut devenir un bison futé ?
fr_3664	Le verrier a pour habitude de souffler sur le feu.
fr_3667	Les relations sont tendues dans notre cours de maths. Il y a beaucoup de problèmes à résoudre.
fr_3674	Q : Qu'est-ce qui est le plus important lorsque l'on navigue une rivière ou la mer ? A : De se la couler douce !
fr_3677	Ohm a fait preuve de resistance avant d'être maîtrisé.
fr_3681	Les avocats doivent tous être alcooliques car c’est au bar qu’ils plaident.
fr_3684	Ils ont organisés une soirée pour l'inventeur du toasteur. Ainsi, ils ont pu porter un toast en son honneur.
fr_3688	Elle n'était que fille d'un présentateur météo, mais c'était un vrai rayon de soleil.
fr_3689	"L'animateur de l'émission ""Ça se discute"" pouvait se vanter d'être connu de l'homme Delarue."
fr_3698	Tu as entendu parler du père qui était difficile à voir ? Il était transparent.
fr_3704	VanDeGraaf a chargé son assistant d'y assister.
fr_3709	Deux maçons se fixèrent. Aucun ne bâtit des cils
fr_3711	Son intrique qui se déroule près d’un lac était vraiment sans profondeur.
fr_3717	Rien que l’idée de manger du poulet, ça me donne la chair de poule !
fr_3723	L'approbation d'un nageur olympique a fait plonger les profits d'une entreprise.
fr_3755	Elle n'était que fille de présentateur météo mais elle était toujours chaleureuse.
fr_3757	Ce cowboy était aussi un artiste… et il avait le chevalet le plus rapide à l’ouest du Mississipi.
fr_3764	Il a toujours appelé sa copine sa chance jusqu'à ce qu'il décide de pousser sa chance.
fr_3765	Ce n'est pas la bonne direction, dit Toto en faisant la pirouette
fr_3787	"Ce champion de pêche à la ligne apprenait à ses élèves à lancer leur ligne à un endroit très précis. Comme cette technique ne manquait jamais de porter ses fruits, ils l'ont surnommé le ""Roi Pécho""."
fr_3790	On l'appelait le roi des dentistes car il était spécialisé dans les couronnes.
fr_3793	J'ai goûté des oursins au piment. C'était un peu piquant
fr_3798	Les vieilles imprimantes ne meurent jamais, elles ne font que lever l'encre.
fr_3799	Un lit à eau, ça peut rendre ta vie Nil.
fr_3813	Je peux devenir pharmacien maintenant que gélule Vidal.
fr_3814	"(Hum, l'honorabilité de ""Votre Honneur"" est quelque peu remise en cause...)"
fr_3822	Le gagnant d'un concours de moisonneuses batteuses est sûr de se faire un peu de blé
fr_3833	T'as entendu la dernière rumeur sur le beurre ? oublie ça, j'aurais pas dû m'étaler là-dessus.
fr_3834	"""Je dois veiller sur mes brebis, comme tous les autres"", dis Toto en suivant le troupeau"
fr_3835	Deux astronautes en couple se sont séparés parce qu'ils avaient tous deux besoin d'espace.
fr_3852	Le professeur de maths était un bon danseur - il possédait des algorithmes.
fr_3853	Un pêcheur a essayé de boxer, mais il n'a fait que lancer des crochets.
fr_3856	Un mineur, ça ne meurt pas, ça manque de veine, c'est tout
fr_3867	Tu connais la blague de la piñata ? Elle est fracassante.
fr_3868	Certains cardiologues n'ont pas de coeur.
fr_3887	"""Menez-moi à ma table"", demanda Tom d'un air réservé."
fr_3893	Ce nouveau thriller est mortel !
fr_3899	Je n’abandonnerai jamais mes chèvres ! Dit Tom d’un ton ferme.
fr_3901	On pouvait lire sur son visage qu'il était heureux d'être cité dans ce bouquin.
fr_3906	La production de t-shirts, c'est coton.
fr_3920	Quel est le comble pour un plaisancier ? Se voiler la face.
fr_3928	La bonne formule pour le béton vaut la peine de cimenter dans votre esprit.
fr_3936	Combien y'a t'il d'os dans la main? Une poignée.
fr_3937	Ils ont organisé une fête en l'honneur de l'inventeur du grille-pain. Ils lui ont tous porté un toast.
fr_3940	Quand Socrate voulait acheter à manger, il sortait commander un grec.
fr_3952	Dans mon cours de géométrie avancée, les gens ne sont pas très droits.
fr_3953	Les vieux mécaniciens ne meurent jamais, ils en ont toujours sous le capot.
fr_3968	Pour offrir à sa fille un cadeau qu'elle apprécierait, Bugs Bunny a décidé que quelque chose d'environ 24 carats serait juste la bonne idée.
fr_3973	Les erreurs médicales vous envoient au paradis, mais les assurances dentaires vous conduisent en enfer.
fr_3984	Son père était vigneron. Elle pensait que tout était vin.
fr_3995	Comment la tornade préfère son whisky ? Avec un verre tornade
fr_4006	"""Je me suis cassé le bras"", rit Toto, sans perdre le sens de l'humerus."
fr_4008	"""L'épingle s'est coincée dans mon nez !"" pointa Tom."
fr_4022	Il s’est fait embaucher dans une usine de fruits au sirop pour les noyauter de l’intérieur.
fr_4039	Un groupe nommé Titane chante du métal.
fr_4050	Quand la glace a été inventé le problème à fondu
fr_4052	Une nouvelle loi interdit à toute personne qui n'est pas de la famille du Père Noël de porter son uniforme et les autorités ont annoncé qu'elles ne feraient pas de cadeau.
fr_4057	La maltraitance des abeilles peut-elle mener à une intervention dare-dare de la police ?
fr_4071	Saviez-vous que les beignets ont été fabriqués pour la première fois en Grèce ?
fr_4087	Quand je fais des équations avec des carrés parfaits, je n'arrive jamais à trouver la racine du problème.
fr_4091	Si les golfeurs venaient à disparaître, ça laisserait un trou dans le paysage sportif.
fr_4095	Lorsque la femme a été rémunérée pour son travail à la clinique de sommeil, elle a dit que c'était son rêve.
fr_4097	L'inventeur du verre a décidé d'essayer d'y voir plus clair.
fr_4104	Une question brûlait les lèvres du chef des pompiers.
fr_4107	Hier une vache m'a sauvé la vie - c'était une intervention bovine.
fr_4116	La reine demanda au dentiste de lui ôter sa couronne
fr_4117	"""Je vais simplement te menotter"", dis Toto maintenant"
fr_4119	Les vaches ne s'expriment que quand elles sont d'humeuuuuuuur.
fr_4131	Je sais que j'ai une mémoire photographique, mais je n'ai pas encore développé ma mémoire.
fr_4144	L'acupuncture est une technique médicale de pointe.
fr_4149	Ne te mets pas un confectionneur de bombe à dos, ça risque de te péter à la gueule.
fr_4158	"A : Dans cette clinique, je suis un peu... une ""dicopédie ambulante..."" B : Vous voulez dire ""encyclopédie ambulante"" ?"
fr_4161	Les vieux statisticiens, ça ne meure pas, ils finissent par atteindre l'âge moyen.
fr_4165	"""C'est le quotient de deux entiers"", dit Tom d'un air rationnel."
fr_4169	Pour avoir 20/20 en marathon il faut vraiment avoir révisé ses courses.
fr_4172	Les pharmaciens ont l'habitude d'enrober leurs propos au travail.
fr_4174	Un bon mari dira à sa femme tous les matins : « Bonjour ma beau-THÉ ! »
fr_4177	Les astronautes ont dit que leur expérience sur la Lune était hors du monde.
fr_4178	Je viens de cuisiner une pleine marmite de soupe aux yeux de poisson, j'ai de quoi voir venir, au moins toute une semaine !
fr_4179	Quel est le comble pour une valse ? De ne pas avoir de bal.
fr_4189	Faites un tour dans ma nouvelle ambulance, dit Tom hospitalièrement.
fr_4192	Le géologue a voulu faire une reconversion professionnelle et s'est lancé dans des études de graphite.
fr_4199	Si on croise un chien enragé avec un lapin de garenne, gare au chien de garage.
fr_4211	En découvrant cette nouvelle étoile, la Russie fit Dombay la chemise.
fr_4218	Jésus s’en est sorti, on y croix. Joyeuses Pâques.
fr_4224	C'est fou ce que deux pécheurs peuvent accomplir avec une seule pomme.
fr_4242	Le chéologue est allé chez le médezin barce qu'il avait berdu l'apatite.
fr_4244	A :  ... les dragées du thé —. B : Les dragées de quoi ? A : Ça a commencé par le thé. B : Je vous dis que dragée commence par un d !
fr_4245	On devrait faire une pub pour la bière, ça a l'air enivrant.
fr_4255	Ne te dispute pas avec un inventeur de bombe - il va exploser de colère.
fr_4280	Ryder, on reste en mouvement.
fr_4292	Il maniait tellement bien la tronçonneuse qu'il a scié le directeur.
fr_4293	N'en fait pas tout un foin ou je te botte les fesses ! Je meule jure !
fr_4304	On a été à une convention de hiboux et c’éteffraiement chouette.
fr_4310	Ce célèbre dervish est parti en tournée autour du monde.
fr_4320	Les vieux fromagers ne meurent pas, ils sont juste de plus en plus angors-dis.
fr_4324	""" Entrez, entrez ! Il reste des places. "", sortit Paul tout de go."
fr_4326	Elle avait deux emplois différents en tant que chef cuisinier, ce qui lui donnait une assiette bien remplie.
fr_4327	Certains mathématiciens peuvent hésiter avant d’équerrir un bien.
fr_4338	Les vieux rois ne meurent jamais, ils se retrouvent juste sur le trône.
fr_4341	Après l’invention de la glace, le problème a fondu.
fr_4342	Avant d'embaucher un nouveau chef, le patron a essayé de le cuisiner.
fr_4346	"""j'étais en train d'écouter les ""Danses Hongroises"""" brama Tom"
fr_4358	Les vieux professeurs de géométrie ne meurent jamais, ils prennent juste la tangente.
fr_4365	Un homme a jeté un gâteau au beurre et à la crème à la tête de sa femme. Elle l'a fait arrêté pour possession d'une arme lourde.
fr_4367	Je voulais enregistrer un album dans un centre d'imagerie médicale mais il y avait trop d'écho.
fr_4380	Si vous avez un entretien d’embauche pour une entreprise qui vend des timbres, vous avez intérêt à faire bonne impression.
fr_4382	"“Tu n’as qu’à consulter un courtier en placement pour ton prêt"", dit Tom, qui avait toujours une réponse toute prête."
fr_4384	J’aime les marches, même sans giboulées.
fr_4385	Lors d'une récession, le travail le plus stable, c'est éboueur. Les affaires se relent-çant toujours.
fr_4391	Dans cette entreprise de circuits d'aérations, les dépenses sont très bien ventilées
fr_4423	J'ai terminé mon examen de trigonométrie sans une sécante à perdre.
fr_4429	Les grands couturiers ne meurent jamais, ils jettent le patron
fr_4446	Les vieux randonneurs ne meurent pas, ils se font juste botter les fesses.
fr_4455	Tu as entendu parler du crime qui a eu lieu dans un cabinet d'architectes ? Condamnable sur tous les plans.
fr_4461	Il s'est plié en quatre pour ne pas finir à la cinquième place de la course.
fr_4468	Je m'appelle Océane, j'aime aller à la mer.
fr_4471	Je ne suis pas hostile au style auberge de jeunesse, personnellement, mais c'est le personnel, dans cette auberge, qui est hostile.
fr_4481	Prenez Enterprise, on vous prendra où que vous soyez.
fr_4482	Quand j'ai demandé au chirurgien s'il pouvait opérer mes insectes, il a tout de suite pris la mouche.
fr_4490	En hiver, certains chevaux sont frisons.
fr_4495	Le pressoir orange a été inventé avec quelques informations juteuses.
fr_4497	Les personnes vendant du matériel de sécurité aiment alarmer les gens.
fr_4506	Quelqu’un qui voudrait plaisanter sur la banque ne pourrait pas s’en tirer à bon compte.
fr_4507	Avant, j'étais conducteur de train, mais j'ai changé de voie.
fr_4508	Une pâtisserie parfaitement circulaire, ça s'appelle un maca-rond.
fr_4525	La famille des ours posant pour leur portrait de famille a vécu un vrai moment de Kodiak.
fr_4526	On rapporte un accident de navigation entre le yacht Le Soleil Rouge et la goëlette Le Lagon Bleu. les naufragés se seraient échoués en bordeaux.
fr_4527	C’est entre mon nez et mon menton, dit Tom la bouche en cœur.
fr_4538	De quoi sont faites les toitures des chasseurs d'alligators ? De reptuiles !
fr_4545	C'est vous qui dirigez.
fr_4553	"""Pourquoi est-ce que ce câble de téléphone est toujours entortillé ?"" se mêla Tom."
fr_4554	Je voulais continuer d'étudier la théorie du développement de Freud mais je ne savais pas à quel stade j'en étais.
fr_4555	Quel est le comble quand on mange des fruits des bois ? Qu'ils ne soient pas mûres.
fr_4558	Les vieux bûcherons ne meurent jamais, ils sont buchés.
fr_4561	J'ai appelé le zoo mais on m'a dit phoque you.
fr_4566	Quel est le comble pour une plume ? D'écrire en vers ïamBIC.
fr_4580	Nous sommes allés au salon du hibou. C'était très chouette.
fr_4590	Pris isolément on t'apprécie, mais en groupe tu es mis au banc.
fr_4592	Les camionneurs aiment les maisons avec de longues halées.
fr_4613	Son partenaire et lui, fabriquaient des couteaux, et ils se partageaient le gâteau.
fr_4614	Est-ce que tu as déjà fait du rafting? Tom a demandé rapidement.
fr_4615	Pour des résultats étincelants.
fr_4625	D'un commun accord, Tom et son groupe ont décidé de jouer la même note.
fr_4650	Le géologiste est allé chez le docteur : il avait perdu l'apatite.
fr_4654	Les vieux gérants de magasins ne meurent jamais, ils se laissent porter par les ventes.
fr_4663	Mes deux oncles se défièrent de savoir lequel se remarierait en premier. Le père de Thomas gagna, la tante à Sion était trop forte.
fr_4690	Quel bruit fait une pièce de monnaie vietnamienne en tombant au sol ? Dong
fr_4700	L'idée de l'entrepreneur intelligent de concevoir des catapulte a fait que son patron était complètement éjecté.
fr_4704	Les vieux marins sont obstinés mais ils virent parfois de bord.
fr_4706	Le cultivateur de maïs avait de sacrés épis.
fr_4715	J'ai essayé de rentrer dans une valise. Sac m'amuse.
fr_4719	Un nom et un verbe étaient en couple mais ils ont rompu parce-que le nom était trop déterminé.
fr_4731	De nombreux retours satisfaits !
fr_4744	Modiano se livre
fr_4745	Un cowboy, il va au rodéo, et il ne se repose cabrer.
fr_4753	Quand vous entrez au funerarium, n’oubliez pas de rester vigilant et d’avoir l’air bien vivant !
fr_4777	Hier une vache m'a sauvé la vie - une intervention bovine.
fr_4778	Quand ce père a découvert qu'il avait des septuplés, il a fallu qu'il stats pour s'assurer qu'il ne rêvait pas.
fr_4785	"""Superglue !"", s'exclama Toto pour montrer son adhésion."
fr_4801	Quelle belle paire de lunettes ! Tom fit la réflexion.
fr_4811	Il a dérobé une invention puis il s'est mis à raconter des mensonges patentés.
fr_4822	Le sous-officier avait des douleurs aux poignets. Le médecin l'a dit syndrome de tunnel corporel.
fr_4831	Les vieux PROFESSEURS MATH ne meurent jamais, ils utilisent juste des expressions étranges.
fr_4832	Un fermier qui veut tuer un poulet pour le dîner doit agir en un clin d'œuf.
fr_4836	L’inventeur du chevwing-gum a très vite pu se permettre de buller grâce à l’argent emmagasiné par son invention.
fr_4850	Les fossoyeurs ne meurent pas. Au contraire, ils ont toujours une bêche d'enfer.
fr_4856	Un pirate qui n'a qu'une seule main décroche souvent le téléphone. Il voulait décrocher.
fr_4864	"""J'aimerais savoir si cette crise est dûe à une maladie sérieuse ou pas. Est-ce la fin? Est-ce une feinte?"""
fr_4876	"Deux chats discutent : ""ma minette, on est félin pour l'autre"""
fr_4883	Et maintenant, mon cher Monsieur Worthing, je m'en vais de cette maison de chagrin. Je voudrais simplement vous dire de ne pas vous laisser écraser par le deuil. Ce qui nous paraît être une épreuve épineuse n'est bien souvent qu'une bénédiction cachée.
fr_4891	Avez-vous entendu parler du père qui était difficile à voir ? Il était transparent.
fr_4898	Les jardiniers ne meurent jamais, ils mangent juste les pissenlits par la racine.
fr_4916	M’avez-vous dit porc, ou porte ?
fr_4920	"Laissez notre gamme ""Destination"" vous faire voyager."
fr_4930	"Mon patron est venu me voir à midi : « Mais où-étiez-vous passé ? Je vous ai cherché partout ! »
Je lui répondu en haussant les épaules : « Les bons employés sont difficiles à trouver. »"
fr_4934	""" J’en ai gros sur la patate ! - Essaie ce nouveau régime. """
fr_4963	Ce sont eux qui ont écrit le discours pour la soirée en l'honneur de l'inventeur du grille-pain. Ils en ont écrit une tartine.
fr_4964	J'ai appelé le zoo, mais la lionne était occupée.
fr_4971	"La pancarte sur la zone non-fumeur annonçait : “Réouvre en joint""."
fr_4975	Les cours de maths sont tellement dramatiques. Il y a beaucoup trop de problèmes.
fr_4983	Nos gens sont et rendent brillants
fr_4990	Elle ne crache pas son repas... elle crache des mensonges !
fr_4995	Les vendeurs de valises roulent sur l'or.
fr_4998	J'aime, j'aime Lipton, j'aime cette odeur, toutes ces herbes en douceur, lentement infusées, sensuali-THÉ
fr_5004	Fais châtrer ton chien, mieux vaut prévenir que maudire.
fr_5034	Je ne dois pas laisser mourir ce feu, m'a soufflé Tom crâmement.
fr_5035	"“Le soleil se lève"", s’exclama Tom avec aurore."
fr_5044	Il devint astronaute et n'eût plus la tête sur les épaules.
fr_5055	Dès maintenant, le volant à 10h10.
fr_5115	Quoi ? Benji est avachi dans le salon ?
fr_5118	Les VIEUX ELECTRICIENS ne meurent jamais, ils perdent juste leur potentiel.
fr_5132	Le trapéziste économisait pour s’acheter du matériel de sécurité, et il n’y avait pas UN banquier pour lui filet un peu de thunes.
fr_5134	"""J'attends de voir le docteur "", dit Toto, patient."
fr_5137	Tu as attrapé un agrias ! Grillé, l'agrias !
fr_5154	– Et si on essayait de trouver une femme à notre oncle vieux garçon? – Ok, ça se tante
fr_5171	"""Je suis le présentateur de Touche pas à mon poste !"", Cyril ânonna."
fr_5172	C’est un canard qui ne voulait pas entrer dans l’eau. Il s’est fait traiter de poule mouillée.
fr_5184	Ces mines sont pleines d'or, on a qu'à y piocher pour devenir riche !
fr_5191	Il pleuvait des cordes. Ce n’était pas le moment d’oublier le linge dehors.
fr_5199	Je me présente: Monsieur Specteur. Alain Specteur. Je suis détective
fr_5202	L'acupuncture est à la pointe de la médecine.
fr_5211	Dans cette boîte, j'ai un serpent de 10 pieds. Sammy : Tu ne peux pas me tromper, professeur... les serpents n'ont pas de pieds.
fr_5212	Il se rendit à un festival de cinéma à Venise où on leur Mostra des films originaux.
fr_5228	Mon nom est Manuel, j’écris des livres pour l’Education Nationale.
fr_5233	Ses qualifications en tant qu'enseignant de maths ne se sont pas ajoutées.
fr_5237	Les vieux statisticiens ne meurent jamais, ils se décomposent en fonction de l'âge, du sexe et de l'état civil.
fr_5240	En retard, Kennedy a glissé sur une banane et s'est retrouvé avec une toute nouvelle coupe de cheveux en se relevant.
fr_5261	La police m'a arrêté après que mon psy m'a conseillé de trouver quelque chose à prendre pour guérir ma kleptomanie.
fr_5262	Volta était électrisé.
fr_5267	Les plombiers qui réussissent sont ceux qui ont les bons tuyaux.
fr_5279	Les vieux cuisiniers chinois ne meurent jamais, ils nems pas l’idée de mourizr.
fr_5281	Certains ordres donnés par l’armée sont spécifiques, d’autres sont Généraux.
fr_5292	Pour finir les restes de spaghetti, il faut vraiment être bonne pâte.
fr_5293	Cointreau met le feu à la glace.
fr_5294	"""Jouons tous un la, un do dièse et un mi,"" s'écria le groupe de Tom d'un même accord."
fr_5300	Je préfère me cantonner à mon travail sans trop m'échiner, affirma Tom.
fr_5317	On a demandé au cordonnier combien de chaussures il vendait par semelle.
fr_5336	C'est parce que la vitesse de la lumière est supérieure à celle du son que certains paraissent brillants avant d'avoir l'air con.
fr_5339	Avant qu'il ne soit embauché comme cuisinier à commande courte, ils l'ont grillé.
fr_5345	Les vieux professeurs de mathématiques ne meurent jamais, ils utilisent seulement des expressions étranges.
fr_5347	Les gens qui aient la peinture dorée ont un complexe de superiORité.
fr_5352	“ Il était une fois une magnifique princesse …, Perrault-ra-t-il.
fr_5355	Le gérant du magasin de bateaux a gagné assez d'argent pour se permettre de mettre les voiles.
fr_5370	Lorsque tu portes une montre dans la queue d'un magasin, le temps file.
fr_5388	"""J'ai écouté les concertos brandebourgeois"" dit Tom, prêt à nous donner son feedbach."
fr_5428	Quel est le comble pour un photographe ? De perdre de vue ses objectifs.
fr_5430	L'impression d'une Gleem dans votre bouche.
fr_5431	""" Il y a de la place pour un de plus "", admit Tom."
fr_5457	On l'a piqué en train de se gaver de miel.
fr_5460	On est allé à ce salon de hiboux, c'était super chouette.
fr_5462	Pour avoir de bonnes notes en couture, il faut connaître tous les bons fils.
fr_5466	C'est un fait, les plus grands dorment plus longement au lit.
fr_5468	Vers un meilleur lendemain.
fr_5469	Le plan d’affaires pour monter son entreprise de ciseaux n’a pas permis de percer.
fr_5479	"Une femme dit à son mari, ""c'était un passage de gaz explosif, je dirais d'environ 8.0 sur l'échelle du sphincter."""
fr_5480	""" Je lis du Voltaire "", admit Tom, candide."
fr_5485	Prier à l'avance.
fr_5499	Un photographe ne meurt jamais, seulement, il n'a plus d'objectifs.
fr_5503	Tom Hodgkinson ouvre la cage aux oisifs
fr_5504	Les gens qui fabriquent du mazout sont très raffinés.
fr_5516	Lorsqu’ils ont apporté une orange pour remplacer le ballon, il n’y avait plus un zeste dans le stade.
fr_5518	Les vieux jardiniers ne fanent jamais même quand ils sont déflorés.
fr_5548	Chaque jour est un cadeau de Dieu, c'est pourquoi on l'appelle le présent.
fr_5558	Un astronaute qui échoue à une expérience en zéro G doit s'inquiéter de la gravité de la situation.
fr_5563	Un optométriste devrait se porter candidat à la présidence, car ils sont des gens de vision.
fr_5569	"Moins cher, moins rèche ! 
Moins cher, plus fier !"
fr_5570	"""Je prendrai ça"", dit Tom de manière appropriée."
fr_5594	Les personnes qui cherchent la petite bête ne meurent jamais, ils grouillent partout.
