id_en,row,text_clean,target,is_pun
en_7903,5241,Les records de Miss Earhart's n'ont jamais pus être améliarés,1,1
en_7909,5242,"Quand les rumeurs ont enfin mené à l’arrestation de la propriétaire pour le meurtre de ses locataires et pour le fait d’avoir séparé les morceaux de leurs corps en ville, elle n’avait qu’une chose à dire : voilà ce qui arrive à force de disperser des po-potins.",1,1
en_7909,5243,Cela faisait des années que la police rassemblait les pièces du puzzle. Il a été accusé d'avoir démembré un à un ceux qui partageaient son appartement et a été arrêté devant ses colocs attérés.,1,1
en_7909,5244,La police l'a arrêté pour avoir démembré ses colocs. Il a été embarqué devant ses collocataires décomposés.,1,1
en_7909,5245,"La police l'a arrêté pour avoir démembré ses colocs. Face à la presse, l'un a déclaré je suis scié, l'autre, les bras m'en tombent.",1,1
en_7909,5246,"Quand, à force de rumeurs, la propriétaire a été arrêtée pour avoir assassiné ses locataires et avoir éparpillé leurs morceaux dans la ville, tout ce qu'elle a déclaré, c'est : Si on ne peut même plus répandre ses loques à terre.",1,1
en_7936,5247,Rester patient c'est résister à l'attentation,1,1
en_7936,5248,"La patience est une vertu, dit-elle l'air attendri",1,1
en_7938,5249,Le juge-arbitre de tennis a été généreux jusqu'à un certain point.,1,1
en_7940,5250,"Je m'appelle Derek, je travaille dans le secteur de l'oléoduc.",1,1
en_7940,5251,Mon nom est Derek. Je suis dans le business des fuels.,1,1
en_7940,5252,Je m'appelle Derek. Je travaille dans le secteur des puits de pétrole.,1,1
en_7940,5253,"Je m'appelle Derek, je suis dans l'industrie des plates-formes pétrolières.",1,1
en_7940,5254,Mon nom est Derek. Je suis dans le domaine de la plate-forme pétrolière.,1,1
en_7941,5255,Les chasubles des prêtres étaient trop longues et ils durent en louer d’autres.,1,1
en_7941,5256,Les robes des choristes de l'église étaient bien trop longue et avaient besoin d'un point de croix.,1,1
en_7941,5257,"Les aubes des choristes à l’église étaient trop longues. On a été obligé de rappeler la couturière. Régler un ourlet, ce n’est pourtant pas de la physique cantique !",1,1
en_7946,5258,Le candidat se demandait pourquoi sa déco sur le thème des pirates n'avait pas plu aux juges. Ils lui ont dit que c'était son choix du thème qui avait sabordé son projet.,1,1
en_7946,5259,Le décorateur se demandait si sa chambre sur le thème des pirates étaient réussie. Les juges lui ont assuré que c'était une véritable œuvre d'Arrr.,1,1
en_7946,5260,"Le designer s’est demandé pourquoi sa chambre de pirate n’était pas si réussie, et le juge lui a dit qu’il avait un peu trop corsaire sa déco.",1,1
en_795,5261,Écoute ton chœur.,1,1
en_795,5262,Utilisez votre savoir-flair,1,1
en_795,5263,Fiez-vous à votre savoir-flair.,1,1
en_795,5264,Fie-toi à ton intestin.,1,1
en_795,5265,Vous n'avez qu'à flaire comme vous le sentez.,1,1
en_795,5266,Fie-toi à tes co-nez-ssances.,1,1
en_795,5267,Suivez votre savoir-flair.,1,1
en_795,5268,"Aie du flair, suis ton bon sens",1,1
en_795,5269,Suis ton intestin.,1,1
en_795,5270,Faites preuve de flair-udition.,1,1
en_795,5271,Fais confiance à ton blair.,1,1
en_795,5272,"Au lieu d'agir au pif, utilisez vos co-nez-ssances pour sentir les tendances.",1,1
en_7950,5273,"Il ne faut pas abuser de l’eau. Si tu bois tout le bidon, tu vas moins te bidonner.",1,1
en_7950,5274,Boire toute une carafe de vin peut vous taper sur le carafon.,1,1
en_7950,5275,"Pour boire toute une bassine d'eau,  il faut être un peu seau.",1,1
en_7950,5276,Boire un énorme seau d'eau peut vous rendre sot.,1,1
en_7950,5277,Boire un seau entier rempli d'eau peut rendre sot.,1,1
en_7958,5278,Le problème des magiciens c'est qu'ils ne savent que faire illusion.,1,1
en_7958,5279,Le magicien a fait des illusions de grandeur.,1,1
en_7958,5280,Tu n'avais pas fait illusion à un magicien ?,1,1
en_7958,5281,"Le magicien cambrioleur pensait pouvoir disparaître, mais il se faisait des illusions.",1,1
en_7958,5282,Les magiciens prétentieux se font souvent des illusions,1,1
en_7958,5283,Le magicien hautain avait des illusions de grandeur.,1,1
en_7969,5284,"La circoncision des éléphants, ce n'est pas un mauvais métier. Si on ne regarde que le salaire de base, c'est trompeur. En réalité, avec les pourboires, on arrive bien à joindre les deux bouts.",1,1
en_7969,5285,"Quand des éléphants entrent dans un bar, le patron sait qu'il peut s'attendre à des gros pour boire.",1,1
en_7969,5286,Circoncir les éléphants n’est pas un mauvais métier. Le salaire de base est petit mais les pourboires le font grimper assez vit.,1,1
en_7970,5287,Ils se mit au régime. - Arrête de casser du sucre sur leur dos.,1,1
en_7977,5288,Si vous êtes jardinier vous pouvez vous prétendre responsable en herbe.,1,1
en_7977,5289,Un riche maraîcher pourrait être tenté de croire qu'il est une grosse légume.,1,1
en_7977,5290,"Si tu es jardinier, tu peux te décrire comme chef de ratelier",1,1
en_7977,5291,"Quand on est jardinière, pas besoin d'aller au bouleau en tailleur.",1,1
en_7977,5292,"Quand on y pense, un jardinier plante des semis pour récolter des pleins.",1,1
en_7977,5293,"Si tu es jardinier, tu peux te présenter en tant que manager en herbe.",1,1
en_7977,5294,Vous êtes un éleveur de bétail ? On pourrait dire que vous êtes le directeur d'un établ-issement.,1,1
en_7977,5295,"Si vous êtes jardinier, on peut vous appeler directeur végétal.",1,1
en_7977,5296,"Si vous jardinez, autant vous considérer comme un gérant vert.",1,1
en_7977,5297,Il faut avoir du chou pour être un bon jardinier.,1,1
en_7977,5298,"Si vous êtes jardinier, vous pouvez vous définir comme un expert en herbe.",1,1
en_7977,5299,"Quand vous êtes bûcheron, c'est vous le pas-tronc.",1,1
en_1146,100,Une question brûlait les lèvres du chef des pompiers.,1,1
en_1146,101,On interrogeait souvent le chef des pompiers sur l'actualité brûlante.,1,1
en_1146,102,Le chef des pompiers avait l'habitude de poser des questions brûlantes.,1,1
en_1146,103,Le chef des pompiers se voyait toujours poser les questions les plus brûlantes.,1,1
en_1146,104,Ça nous brûle les lèvres de poser ces questions au chef des pompiers.,1,1
en_1146,105,Le chef des pompiers traitait toujours de sujets brûlants.,1,1
en_1146,106,Le capitaine des sapeur-pompiers posait toujours des questions à chaud.,1,1
en_1146,107,Le capitaine des pompiers devait toujours répondre à des questions brûlantes.,1,1
en_1146,108,"Le capitaine des pompiers devait sans cesse répondre à des questions, il était sur des charbons ardents.",1,1
en_1146,109,On posait toujours toujours d’ardentes questions au chef des pompiers.,1,1
en_1146,110,Le pompier devait toujours répondre à des questions brûlantes.,1,1
en_1146,111,Le chef de la caserne était assailli de journalistes enflammés.,1,1
en_1146,112,Le pompier en chef était constamment arrosé de questions brûlantes,1,1
en_1146,113,Le chef des pompiers était souvent pris entre deux feux par les questions explosives.,1,1
en_1146,114,On posait toujours des questions brûlantes au chef des pompiers.,1,1
en_1146,115,Les questions les plus brûlantes étaient toujours réservées au chef des pompiers.,1,1
en_1146,116,Le chef des pompiers avait toujours droit aux questions brûlantes.,1,1
en_1146,117,Le chef des pompiers se voyait toujours poser des questions brûlantes.,1,1
en_1157,118,Ils ont sué sang et eau avant d’atteindre le sauna et échapper au tueur.,1,1
en_1157,119,"Pour échapper au bandit armé, ils se sont cachés dans un sauna, même si ça les faisait suer (d’attendre là).",1,1
en_1157,120,Ils ont échappé au tireur et se sont cachés dans un sauna où ils ont pu s’armer de patience en suant.,1,1
en_1157,121,Leur poursuite jusque dans un sauna par un tueur à gages leur donna des sueurs froides.,1,1
en_1157,122,"Ils se sont réfugiés dans le sauna pour échapper au tireur, qui leur a donné des sueurs froides.",1,1
en_1157,123,Ils se cachèrent du tireur dans un sauna où ils pouvaient laisser couler.,1,1
en_1157,124,"Ils n'avaient pas froid aux yeux, mais la vue du tireur isolé leur glaça le sang ; blessés, ils suèrent sang et eau pour aller se réfugier dans le sauna, seul abri à proximité.",1,1
en_1157,125,Les passants ont trouvé refuge dans un sauna lors d'une fusillade. On peut dire qu'ils ont eu chaud.,1,1
en_1157,126,Ils se sont cacher du tireur dans un sauna où ils pouvaient évacuer,1,1
en_1157,127,"Ils se sont cachés du tireur dans une chambre frigorifique, où ils ont pu garder leur sang froid.",1,1
en_1157,128,Ils s'étaient cachés dans un sauna pour faire croire à leur poursuivant qu'ils s'étaient évaporés,1,1
en_1157,129,"Ils échappèrent au tireur en se cachant dans un sauna, où ils attendirent la fin de l'échauffourée",1,1
en_1157,130,Ils se sont cachés dans le sauna en attendant que le tireur s’évapore.,1,1
en_1157,131,Ils se sont cachés du tireur dans un champ pour le semer.,1,1
en_1157,132,"Pour échapper au tireur, ils se cachèrent dans le sauna. Ils ont eu chaud.",1,1
en_1157,133,"Ils se cachèrent du bandit armé, se faufilant dans le sauna si discrètement que rien ne le laissait transpirer.",1,1
en_1157,134,"Ils se cachèrent du tireur en se réfugiant dans un sauna, où ils purent transpirer un coup.",1,1
en_1157,135,"Poursuivis par un tueur, ils se cachèrent dans un sauna en attendant de trouver un moyen de renverser la vapeur.",1,1
en_1157,136,"Cachés dans le sauna pour échapper au tireur, ils ont eu leurs vapeurs.",1,1
en_1157,137,Ils se sont cachés du tireur dans un sauna; ça commençait à devenir chaud !,1,1
en_1157,138,Ils se sont mis à l'abri du tireur dans un sauna afin de prendre la température de la situation.,1,1
en_116,139,"L'astronaute a affirmé avoir découvert une nouvelle étoile, mais personne ne l'a pris au Sirius.",1,1
en_116,140,Quelle est la boisson énergisante préférée des extraterrestres ? Alpha Centaurine,1,1
en_116,141,"L'astronaute a fait une déclaration sur une étoile bien connue, et ce n'était pas un mentar.",1,1
en_116,142,"En découvrant cette nouvelle étoile, la Russie fit Dombay la chemise.",1,1
en_116,143,"L'astronaute a fait une déclaration sur une étoile bien connue, mais ça n'a pas perse.",1,1
en_1160,144,La robe en satin était parfaite. Les deux nœud-nœuds de chaque côté de la mariée n'ont fait que l'embellir.,1,1
en_1169,145,"Les vieux PROFESSEURS ne meurent jamais, ils perdent juste leur classe.",1,1
en_1169,146,"Les vieux profs ne meurent jamais, ils perdent juste leur classe.",1,1
en_1169,147,"LES VIEUX PROFESSEURS ne meurent jamais, ils perdent juste leur classe.",1,1
en_1171,148,Pasteur était en train de bouillir à propos de ne pas être invité.,1,1
en_1171,149,Pasteur bouillait de ne pas avoir été invité.,1,1
en_1171,150,Le cur de Pasteur s'est bouilli à la suite de son refus d'être invité.,1,1
en_1176,151,"Parfois, un taille-crayon est nécessaire pour faire un bon point.",1,1
en_1176,152,Il y a des moments où un outil de pointage est nécessaire pour faire une bonne pointe.,1,1
en_1178,153,Les cuisiniers ont beaucoup de piment dans leur vie.,1,1
en_1181,154,"Les vieux élagueurs ne meurent pas, ils s'enracinent.",1,1
en_1181,155,"Les vieux chirurgiens spécialistes des arbres ne meurent pas, mais ils perdent leurs racines.",1,1
en_1181,156,"Les garde forestiers ne meurent jamais, ils sont juste déracinés.",1,1
en_1181,157,"Un arboriculteur ne meurt pas, il est déraciné.",1,1
en_1181,158,"Les vieux élagueurs ne meurent jamais, ils changent de pays et sont déracinés.",1,1
en_1181,159,"Les médecins des arbres ne meurent jamais, ils sont juste déracinés.",1,1
en_1181,160,"Un élagueur ne meurt jamais, seulement, on le débranche.",1,1
en_1184,161,"Le mannequin a avoué que son travail du jour devait sûrement être bâclé, il n'avait fait aucune pose",1,1
en_1195,162,"Un plombier, ça ne meurt pas, ça évacue, c'est tout.",1,1
en_1195,163,"Un vieux plombier ne meurt jamais, seulement, ils devient un peu bouché.",1,1
en_1195,164,"Les vieux plombiers ne meurent jamais, c'est juste qu'ils ne sont plus bien tuyautés.",1,1
en_1195,165,Les vieux plombiers ne meurent jamais mais ils ont souvent des ennuis de tuyauterie.,1,1
en_1195,166,"Les vieux plombiers ne meurent jamais, ils deviennent juste siphonnés.",1,1
en_1195,167,"Les plombiers ne meurent pas, seulement, ils peuvent avoir des fuites.",1,1
en_1204,168,"Les chats, en en Afrique du Sud, ont toujours trouvé un gnou pour s’asseoir.",1,1
en_1204,169,"En Iran, ils n'aiment pas les chiens ; là-bas, c'est le Shah qui est roi.",1,1
en_1210,170,Le gardien d'un grand cimetière était important parce qu'il avait 5000 personnes sous lui.,1,1
en_1210,171,Le jardinier d'un grand cimetière était important parce qu'il comptait 5 000 personnes sous lui.,1,1
en_1210,172,Le gardien de terrain d'un grand cimetière était important parce qu'il avait 5000 personnes sous lui.,1,1
en_1211,173,Un petit garçon appelait son père qui faisait des ballons pop.,1,1
en_1223,174,"Castre ton chien, mieux vaut prévenir que courir après des chiots.",1,1
en_1223,175,"Fais châtrer ton chien, mieux vaut prévenir que maudire.",1,1
en_1223,176,Stérilisez vos toutous : un chien vaut mieux que deux tu l'auras,1,1
en_1223,177,Faites stériliser votre animal : un chien vaut mieux que cinq tu n'auras.,1,1
en_1223,178,Stérilisez vos animaux de compagnie: un peu de prévoyance vaut mieux qu'une portée de responsabilités.,1,1
en_1223,179,"J'aurais dû te prévenir plus tôt de castrer ton chien, mais mieux vaut bâtard que jamais.",1,1
en_1227,180,Il m'a recommandé le restaurant et il m'a dit qu'il n'avait pas de réservation.,1,1
en_1231,181,Le mortician tardait à dîner parce qu'il était enterré dans son travail.,1,1
en_1232,182,"Les vieux recenseurs ne meurent jamais, mais ils ne ressentent plus rien.",1,1
en_1233,183,"La classe a visité un abattoir, ils sont revenus abattus.",1,1
en_1248,184,"Non le pilote n'est pas devenu fou, il traverse simplement une période de turbulences.",1,1
en_1248,185,"Les vieux pilotes ne meurent jamais, ils gagnent juste en turbulence",1,1
en_1248,186,"Un pilote ne meurt jamais, seulement, il traverse des zone trous de mémoire.",1,1
en_1248,187,"Un pilote ne meurt pas, il devient turbulent.",1,1
en_1248,188,"Un vieux pilote ne meurt pas, il devient turbulent.",1,1
en_1248,189,"Les vieux pilotes ne meurent jamais, ils deviennent plus turbulents.",1,1
en_1248,190,"Les pilotes ne meurent pas, seulement, ils deviennent turbulents.",1,1
en_1248,191,"Les vieux pilotes ne meurent jamais, ils ont seulement du mal à garder les pieds sur terre.",1,1
en_1248,192,"Les vieux pilotes ne meurent pas, ils traversent juste quelques turbulences.",1,1
en_1248,193,"Les vieux pilotes ne meurent jamais, ils deviennent juste plus turbulents.",1,1
en_1248,194,Les pilotes vieillissant ont l'air un peu perturbés.,1,1
en_1248,195,"Les vieux pilotes ne meurent jamais, ils deviennent simplement plus turbulents.",1,1
en_1248,196,"Les vieux pilotes, au lieu de mourir, deviennent de plus en plus turbulents.",1,1
en_1248,197,"Les vieux pilotes ne meurent jamais, ils s'envolent juste vers de nouveaux horizons.",1,1
en_1248,198,"Les anciens pilotes ne meurent pas, ils deviennent plus turbulents.",1,1
en_1248,199,"Les vieux pilotes ne meurent pas, il perdent juste la houle.",1,1
en_7977,5300,"Si vous êtes jardinier, vous pouvez aussi vous considérer comme un  organisateur de garden-party .",1,1
en_7977,5301," Ne restez pas planté là ! , dit le jardinier.",1,1
en_7985,5302,Les choses se sont enflammées après l'invention des cheminées.,1,1
en_7992,5303,J'ai été viré de mon travail en vendant des amplificateurs. Je n'ai pas atteint le volume de ventes suffisant.,1,1
en_7992,5304,J'ai été licencié de mon travail de vendeur d'amplificateurs. Je n'avais pas atteint un volume suffisant de ventes.,1,1
en_7992,5305,J'ai été licencié de mon travail de vendeur d'amplificateurs. Je n'ai pas atteint le volume de ventes suffisant.,1,1
en_7992,5306,J'ai été licencié de mon emploi de vendeur d'amplificateurs. Je n'avais pas atteint le volume de ventes suffisant.,1,1
en_7992,5307,Je me suis fait viré du magasin de musique. Mon volume de ventes était trop bas.,1,1
en_7994,5308,Deux mûres se sont battues. Ce fut une vraie dégelée.,1,1
en_7994,5309,Deux mûres se sont rencontrées alors qu’elles étaient toutes les deux en déconfiture. C’est ce qui a cimenté leur amitié.,1,1
en_7994,5310,Deux mûres se sont rencontrées : elles sont devenues compote.,1,1
en_7994,5311,Deux morceaux de pains se sont croisés. Ils étaient tous les deux dans la panade.,1,1
en_7994,5312,Deux mûres se sont rencontrées. Ce fut une vraie déconfiture.,1,1
en_7994,5313,L'entreprise des deux myrtilles aura été une vraie déconfiture.,1,1
en_7997,5314,"Les vignes sont trop petites et frêles. On peut essayer de les protéger du vent, mais tout effort est vin.",1,1
en_7997,5315,Les vignes ont mauvaise réputation. On dit qu'elles forment la lie de la société.,1,1
en_7997,5316,Les vignes ont un sale caractère. Elles peuvent vriller au moindre petit coup de vent.,1,1
en_7997,5317,Les vignes n'ont pas une grande force mentale. Elles craquent au moindre choc.,1,1
en_7997,5318,"Les vignes manquent de patience, un rien de vent les fait craquer.",1,1
en_7998,5319,Il y avait un chef d'orchestre avec des problèmes de temporament,1,1
en_7998,5320,Les colères de ce chef d'orchestre ne faisaient qu'aller crescendo,1,1
en_8004,5321,Le poulet a traversé le bar pour atteindre l'autre beauté,1,1
en_8004,5322,La poule a traversé la bassecour pour faire du toboggan.,1,1
en_8011,5323,"Garçon, mon addition s'il vous plaît. - Comment avez-vous trouvé votre déjeuner, monsieur ? - Avec une loupe.",1,1
en_8015,5324,"Dans ma classe de maths, il y a beaucoup de disputes et surtout beaucoup de rapporteurs.",1,1
en_8015,5325,C'est toujours la pagaille en cours de maths. Il y a tellement de problèmes à résoudre.,1,1
en_8015,5326,Le cours de maths est très tendu. Il y a beaucoup de problèmes à résoudres,1,1
en_8015,5327,Les relations sont tendues dans notre cours de maths. Il y a beaucoup de problèmes à résoudre.,1,1
en_8015,5328,"Le cours de maths, c’est dramatique ! Tant de problèmes à résoudre.",1,1
en_8015,5329,Il y a toujours des histoires en cours de maths. Trop de problèmes à régler.,1,1
en_8015,5330,Les cours de maths sont tellement dramatiques. Il y a beaucoup trop de problèmes.,1,1
en_8015,5331,Il y a énormément de drames dans les cours de math. Il y a tellement de problèmes à régler…,1,1
en_8020,5332,"Ma carie n'a pas été réparée par mon dentiste habituel, mais par un gars qui faisait du remplissage.",1,1
en_8022,5333,Je m'appelle Hermès. Je suis facteur.,1,1
en_8023,5334,"Pour tuer un cirque entier d'un seul coup, il faut jongler avec des scies circulaires.",1,1
en_8023,5335,"Pour achever un cirque, il faut tirer dans le mime.",1,1
en_8023,5336,"Quand on se rend au cirque, la meilleure attraction est le clown du spectacle.",1,1
en_8023,5337,"Pour faire s'écrouler un cirque entier, visez les équilibristes.",1,1
en_8023,5338,"Pour éliminer tout un cirque en un seul coup, il suffit de viser la jonguleuse.",1,1
en_8032,5339,"Les avocats ont l'habitude de retomber sur leurs pieds, avec tout le temps qu'ils passent à la barre.",1,1
en_8032,5340,Les avocats doivent savoir faire preuve de souplesse car ils sont toujours appelés à la barre.,1,1
en_8032,5341,"Les avocats préfèrent éviter la prison, un barreau leur suffit.",1,1
en_8032,5342,Les avocats doivent aimer l’alcool : ils sont toujours appelés à la bar,1,1
en_8032,5343,"A force de rouler dessous la table, les avocats trouvent le bar haut.",1,1
en_8032,5344,"Les avocats doivent aimer l'alcool, car ils sont sans cesse appelés à la bar.",1,1
en_8032,5345,Les avocats n'aiment pas prendre le bateau car ils sont sans arrêt appelés à la barre.,1,1
en_8032,5346,Les avocats doivent aimer l'alcool parce qu'ils sont toujours appeler à la bar.,1,1
en_8032,5347,Les avocats doivent beaucoup aimer l'alcool vu qu'ils sont tout le temps appelés à la barre,1,1
en_8032,5348,"Aucun avocat ne boit d'alcool, puisqu'ils sont tous inscrits au Bar à eau.",1,1
en_8032,5349,Les ténors du barreau ont souvent un joli brin de voix.,1,1
en_8032,5350,Les avocats sont des gens admis au Barreau pour envoyer d'autres gens derrière les barreaux.,1,1
en_8032,5351,"Les avocats aiment l'alcool, ce sont des habitués des barres.",1,1
en_8032,5352,"Les avocats doivent aimer l'alcool, ils sont souvent appelés au bar.",1,1
en_8032,5353,Les avocats doivent tous être alcooliques car c’est au bar qu’ils plaident.,1,1
en_8032,5354,L’avocat a tellement bu qu’il ne marchait plus droit.,1,1
en_8032,5355,Les avocats doivent aimer naviguer car on les appelle toujours à la barre.,1,1
en_8032,5356,"Les avocats ont intérêt à aimer partir en mer, parce qu'on les appelle tout le temps à la barre.",1,1
en_8032,5357,Les avocats tiennent bien l'alcool parce qu'ils défendent des criminels sans foie ni loi.,1,1
en_8032,5358,Les avocats doivent apprécier le pôle dance car ils sont toujours appelés à la barre,1,1
en_8032,5359,Les avocats doivent aimer la gym car ils sont toujours appelés à la barre.,1,1
en_8033,5360,C'est quoi un grand angle ? demanda Toto de manière obtuse,1,1
en_8033,5361,Quel est le comble pour un mathématicien ? D'être obtus.,1,1
en_8033,5362,"Je ne veux pas utiliser de caméra grand angle, conclut Toto, obtu.",1,1
en_8033,5363,"« C'est quoi un objectif grand angle ? », demanda Tom obtusément.",1,1
en_8033,5364,"Qu'est-ce qu'une lentille à grand angle? demanda Tom, obtusément.",1,1
en_8035,5365,"Pour être lucide, il faut manger ! Un esprit sain dans un corps plein !",1,1
en_8035,5366,Un régime réussi c'est une victoire de l'esprit face à la soupière,1,1
en_8035,5367,Un régime efficace ne te met pas à plat.,1,1
en_8038,5368,Deux comptables se sont pris la tête : ils avaient un compte à régler.,1,1
en_8042,5369,Volta était électrisé.,1,1
en_8051,5370,"Je ne suis pas sûr d'Heisenberg, dit Tom, incertain.",1,1
en_8051,5371,"Je ne suis pas sûr de Heisenberg, dit Tom sans doute.",1,1
en_8051,5372,"Je ne suis pas sûr pour Heisenberg, a dit Tom de façon incertaine.",1,1
en_8051,5373,"Je ne sais pas si Heisenberg a réussi, dit Tom sans certitude.",1,1
en_8058,5374,"Ils ont voulu organiser une fête surprise pour l'inventeur du toaster, mais il se sont fait grillés.",1,1
en_8058,5375,Ils organisèrent une fête en l'honneur de l'inventeur du grille-pain. Et ils lui portèrent un toast.,1,1
en_8058,5376,Ils ont organisé une fête pour l'inventeur du grille-pain. Il a souhaité leur porter un toast.,1,1
en_8058,5377,Ils ont organisé une soirée pour l'inventeur du grille-pains. Et ils lui ont porté un toast.,1,1
en_8058,5378,Ils ont fait une partie pour l'inventeur du toaster mais il les a grillés.,1,1
en_8058,5379,Une fête a été organisée pour l'inventeur du grille-pain. Et on lui a porté un toast.,1,1
en_8058,5380,"Lors de la fête, on a porté un toast à l'inventeur du grille-pain.",1,1
en_8058,5381,Ce sont eux qui ont écrit le discours pour la soirée en l'honneur de l'inventeur du grille-pain. Ils en ont écrit une tartine.,1,1
en_8058,5382,"Ils ont organisés une soirée pour l'inventeur du toasteur. Ainsi, ils ont pu porter un toast en son honneur.",1,1
en_8058,5383,"Pendant la soirée en son honneur, on a porté un toast à l'inventeur du grille-pain.",1,1
en_8058,5384,"Ils essayèrent d'organiser une surprise-partie pour l'inventeur du grille-pains, mais c'était grillé.",1,1
en_8058,5385,On a porté un toast à l'inventeur du grille-pain,1,1
en_8058,5386,C'était l'anniversaire de l'inventeur du grille-pain. Ils ont porté un toast en son honneur.,1,1
en_8058,5387,Ils ont organisé une soirée pour l'inventeur du grille-pain. Il brûlait d'impatience.,1,1
en_8058,5388,Ils ont organisé une fête pour l'inventeur du grille-pain et l'ont tartiné d'éloges.,1,1
en_8058,5389,Ils ont fait une fête pour l'inventeur du couteau à beurre. Et il était beurré.,1,1
en_8058,5390,Ils organisèrent une cérémonie pour l'inventeur de la guirlande. Et il fut décoré.,1,1
en_8058,5391,Ils ont organisé une fête en l'honneur de l'inventeur du grille-pain. Ils lui ont tous porté un toast.,1,1
en_8058,5392,Ils ont organisé une fête pour l’inventeur du grille-pain; il à dû se tartiner toute la préparation,1,1
en_8058,5393,Ils ont organisé une fête à l’intention de l’inventeur du grille-pain durant laquelle ils lui ont porté un toast.,1,1
en_8058,5394,"L’inventeur du barbecue fut convoqué devant la Commission des brevets, qui le passa sur le gril pendant des heures.",1,1
en_8058,5395,Ils ont organisé une fête en l'honneur de l’inventeur du grille-pain. Ils lui ont même porté un toast.,1,1
en_8058,5396,Ils ont organisé une fête en l’honneur de l’inventeur du grille-pain. Et il s’est fait grillé.,1,1
en_8058,5397,Ils firent sa fête à l'inventeur du grille-pain. Et il fut définitivement grillé.,1,1
en_8058,5398,Ils ont organisé une fête en l’honneur de l’inventeur du grille-pain et lui ont porté un toast.,1,1
en_8061,5399,Vous avez entendu parler du prédicateur nerveux ? Il avait des psaumes en sueur.,1,1
en_7117,4700,"Beaucoup de rivières étaient à sec, ils devaient remonter à la source du problème.",1,1
en_7117,4701,"Beaucoup d’arbres mourraient, mais il fallait encore trouver la racine du problème.",1,1
en_7117,4702,"Beaucoup d'arbres mouraient, mais ils leur fallaient couper le mal à la racine.",1,1
en_7117,4703,"Beaucoup d’arbres sont morts, il faut qu’ils déterrent la racine du problème.",1,1
en_7117,4704,"Beaucoup d'arbres sont morts, il faut trouver la souche du problème.",1,1
en_7117,4705,"Beaucoup d'arbres mourraient, il fallait prendre le problème à la racine.",1,1
en_7117,4706,Tant d'arbres dépérissaient car ils n'avaient pas attaqué le problème à la racine.,1,1
en_7117,4707,Beaucoup d'arbres mourraient ; ils ont eu besoin qu'on élimine le mal à la racine.,1,1
en_7117,4708,De nombreux arbres mouraient mais personne ne trouvait la racine du mal qui les rongeait.,1,1
en_7117,4709,"Beaucoup d'arbres mouraient, mais il fallait couper le mal à la racine",1,1
en_7117,4710,"Beaucoup d'arbres se mourraient, mais il fallait qu'ils trouvent la racine du mal.",1,1
en_7117,4711,"De nombreux arabes sont morts, mais il fallait trouver la racine du problème.",1,1
en_7117,4712,"Beaucoup d'arbres mouraient, mais il fallait qu'ils aillent à la racine du problème.",1,1
en_7117,4713,Beaucoup d'arbres mouraient et il a fallu traiter le problème à la racine.,1,1
en_7117,4714,"Beaucoup d'arbres mouraient, mais il devaient trouver la racine du problème.",1,1
en_7117,4715,"Beaucoup d'arbre mouraient, mais il fallait remonter à la racine du problème.",1,1
en_7117,4716,Beaucoup d'arbres mourraient mais ils avaient besoin de trouver la racine du problème.,1,1
en_7117,4717,Beaucoup d’arbres mouraient mais ils essayaient de revenir à la racine du problème.,1,1
en_7117,4718,"Beaucoup d'arbres allaient mourir, et ils devaient résoudre le problème à la racine.",1,1
en_7117,4719,"Voyant que beaucoup d'arbres mourraient, ils ont cherché à remonter à la racine du problème.",1,1
en_7125,4720,On rapporte un accident de navigation entre le yacht Le Soleil Rouge et la goëlette Le Lagon Bleu. les naufragés se seraient échoués en bordeaux.,1,1
en_7125,4721,On rapporte un accident de navigation entre le yacht Le Soleil Rouge et la goëlette Le Lagon Bleu. Il semblerait que le choc ait été très violet.,1,1
en_7125,4722,L’accident de bateau entre le yacht  L’Aube rouge  et la goélette  Le Lagon bleu  a laissé les survivants tout mauvis par le froid.,1,1
en_7125,4723,"La goélette sur laquelle j’étais, le Lagon bleu, a percuté le yacht Aube rouge. Résultat : je suis marron !",1,1
en_7126,4724,Les gardiens de cimetière creusent pour trouver le moindre indice.,1,1
en_7126,4725,Le meilleur employé du cimetière aime creuser l'écart avec ses collègues.,1,1
en_7126,4726,Les travailleurs du cimetière creusent vraiment leur travail.,1,1
en_7133,4727,Une belle femme qui a perdu sa montre est devenue une beauté intemporelle.,1,1
en_7136,4728,Ne taquinez pas trop l'inventeur de la bombe ; ses explosions de rage sont soudaines.,1,1
en_7136,4729,"Si vous discutez avec un inventeur de bombes, rien détonnant à ce que ça donne des conversations explosives !",1,1
en_7136,4730,"Ne vous disputez pas avec un inventeur de bombe, certains ont un caractère explosif.",1,1
en_7136,4731,"Le problème des inventeurs de bombes, c'est leur caractère explosif.",1,1
en_7136,4732,"Il ne faut jamais se disputer avec un inventeur de bombes, il pourrait vous exploser à la figure.",1,1
en_7136,4733,Ne te dispute pas avec un inventeur de bombe - il va exploser de colère.,1,1
en_7136,4734,"Ne jamais se disputer avec un ingénieur nucléaire, il pourrait exploser de colère.",1,1
en_7136,4735,"Ne te dispute pas avec un créateur de bombe, il risquerait de détonner.",1,1
en_7136,4736,"Ne te dispute pas avec un fabricant de bombes, il risquerait de laisser exploser sa colère",1,1
